Score,CandidateLipidClassType,SpectrumLipidClassType,ClassifierType,Type,SpectrumID
41.7604075998433,LMGP0201,LMGP0301,LMGP0301_sin,bg,spec490
41.7604074767756,LMGP0103,LMGP0301,LMGP0301_sin,bg,spec490
102.371876701559,LMGP0109,LMGP0301,LMGP0301_sin,bg,spec491
46.2446206567326,LMGP0103,LMGP0301,LMGP0301_sin,bg,spec491
1.8740504499988,LMGP0108,LMGP0301,LMGP0301_sin,bg,spec493
64.8385654332237,LMGP0201,LMGP0301,LMGP0301_sin,bg,spec494
0.570681221093424,LMGP0108,LMGP0301,LMGP0301_sin,bg,spec495
45.3635655577566,LMGP0201,LMGP0301,LMGP0301_sin,bg,spec496
45.3635654436184,LMGP0103,LMGP0301,LMGP0301_sin,bg,spec496
21.0272393446181,LMGP0201,LMGP0301,LMGP0301_sin,bg,spec497
21.0272392328175,LMGP0103,LMGP0301,LMGP0301_sin,bg,spec497
49.3589755964567,LMGP0201,LMGP0301,LMGP0301_sin,bg,spec498
49.3589754896458,LMGP0103,LMGP0301,LMGP0301_sin,bg,spec498
60.4869032531207,LMGP0109,LMGP0301,LMGP0301_sin,bg,spec499
44.7237429378175,LMGP0103,LMGP0301,LMGP0301_sin,bg,spec499
67.9676026287734,LMGP0109,LMGP0301,LMGP0301_sin,bg,spec500
51.2694804727661,LMGP0103,LMGP0301,LMGP0301_sin,bg,spec500
43.7623160839692,LMGP0401,LMGP0601,LMGP0601_sin,bg,spec501
2.10169927967435,LMGP0108,LMGP0301,LMGP0301_sin,bg,spec502
56.1355074725007,LMGP0201,LMGP0301,LMGP0301_sin,bg,spec503
1.82662728304724,LMGP0108,LMGP0301,LMGP0301_sin,bg,spec504
52.0250966499958,LMGP0201,LMGP0301,LMGP0301_sin,bg,spec505
40.9491764128841,LMGP0201,LMGP0301,LMGP0301_sin,bg,spec506
40.9491762977888,LMGP0103,LMGP0301,LMGP0301_sin,bg,spec506
39.2574197467423,LMGP0201,LMGP0301,LMGP0301_sin,bg,spec507
39.2574196385352,LMGP0103,LMGP0301,LMGP0301_sin,bg,spec507
100.215352750936,LMGP0109,LMGP0301,LMGP0301_sin,bg,spec508
48.2283228254064,LMGP0103,LMGP0301,LMGP0301_sin,bg,spec508
